generation_id,user_id,session_id,created_at,mood,topic,tone,faith_state,prompt_count,was_regenerated,regeneration_number,latency_ms,generation_success
g_0000237,u_00068,s_u_00068_1,2025-06-13 20:19:00,good,gratitude,light_islamic,,5,False,0,1428,True
g_0000238,u_00068,s_u_00068_4,2025-06-16 19:54:00,low,anxiety,universal,,5,False,0,1452,True
g_0000239,u_00068,s_u_00068_5,2025-06-17 12:07:00,grateful,anxiety,universal,at_peace,5,False,0,800,True
g_0000240,u_00068,s_u_00068_6,2025-06-18 21:47:00,low,purpose,universal,at_peace,5,False,0,1780,True
g_0000241,u_00068,s_u_00068_9,2025-06-21 14:45:00,grateful,purpose,universal,questioning,5,False,0,1771,True
g_0000242,u_00068,s_u_00068_10,2025-06-22 21:47:00,neutral,anxiety,universal,questioning,5,False,0,1840,True
g_0000243,u_00068,s_u_00068_19,2025-07-01 15:34:00,neutral,faith,light_islamic,at_peace,5,False,0,1538,True
g_0000244,u_00068,s_u_00068_25,2025-07-07 07:09:00,low,burnout,light_islamic,distant,5,False,0,2375,True
g_0000245,u_00069,s_u_00069_1,2025-06-16 17:37:00,neutral,anxiety,deeper_faith,,5,False,0,2572,True
g_0000246,u_00069,s_u_00069_3,2025-06-18 18:59:00,low,gratitude,universal,,5,False,0,1060,True
g_0000247,u_00069,s_u_00069_5,2025-06-20 09:03:00,neutral,faith,light_islamic,at_peace,5,False,0,1316,True
g_0000248,u_00069,s_u_00069_6,2025-06-21 15:26:00,neutral,anxiety,deeper_faith,at_peace,5,False,0,954,True
g_0000249,u_00069,s_u_00069_8,2025-06-23 08:49:00,good,anxiety,light_islamic,at_peace,5,False,0,1439,True
g_0000250,u_00069,s_u_00069_10,2025-06-25 17:03:00,neutral,habits,universal,at_peace,5,False,0,1470,True
g_0000251,u_00069,s_u_00069_11,2025-06-26 19:39:00,grateful,gratitude,light_islamic,at_peace,5,False,0,1899,True
g_0000252,u_00069,s_u_00069_24,2025-07-09 12:38:00,good,anxiety,deeper_faith,at_peace,5,True,1,1128,True
g_0000253,u_00070,s_u_00070_1,2025-12-05 17:34:00,low,work,light_islamic,,5,False,0,1333,True
g_0000254,u_00070,s_u_00070_2,2025-12-06 08:03:00,neutral,burnout,light_islamic,,5,True,1,1216,True
g_0000255,u_00070,s_u_00070_5,2025-12-09 11:10:00,neutral,relationships,light_islamic,at_peace,5,False,0,1278,True
g_0000256,u_00070,s_u_00070_9,2025-12-13 09:38:00,good,faith,light_islamic,distant,5,False,0,1568,True
g_0000257,u_00070,s_u_00070_10,2025-12-14 09:13:00,grateful,habits,light_islamic,questioning,5,False,0,1473,True
g_0000258,u_00070,s_u_00070_13,2025-12-17 10:07:00,good,work,universal,distant,5,False,0,1279,True
g_0000259,u_00070,s_u_00070_20,2025-12-24 12:28:00,neutral,work,universal,distant,5,True,1,1567,True
g_0000260,u_00070,s_u_00070_28,2026-01-01 17:08:00,grateful,gratitude,light_islamic,at_peace,5,False,0,1954,True
g_0000261,u_00073,s_u_00073_1,2025-11-09 07:12:00,grateful,confidence,universal,,5,False,0,845,True
g_0000262,u_00073,s_u_00073_2,2025-11-10 18:17:00,grateful,habits,light_islamic,,5,False,0,1599,True
g_0000263,u_00073,s_u_00073_3,2025-11-11 17:47:00,neutral,confidence,universal,,5,False,0,1465,True
g_0000264,u_00073,s_u_00073_6,2025-11-14 19:04:00,neutral,burnout,light_islamic,at_peace,5,False,0,1523,True
g_0000265,u_00073,s_u_00073_11,2025-11-19 18:44:00,neutral,purpose,deeper_faith,at_peace,5,False,0,1171,True
g_0000266,u_00073,s_u_00073_21,2025-11-29 13:39:00,low,faith,light_islamic,questioning,5,False,0,1521,True
g_0000267,u_00073,s_u_00073_23,2025-12-01 17:48:00,neutral,gratitude,light_islamic,distant,5,False,0,1841,True
g_0000268,u_00074,s_u_00074_1,2025-10-23 11:59:00,good,habits,deeper_faith,,0,False,0,2386,False
g_0000269,u_00074,s_u_00074_2,2025-10-24 07:06:00,neutral,purpose,deeper_faith,,5,False,0,1838,True
g_0000270,u_00074,s_u_00074_4,2025-10-26 10:48:00,good,purpose,light_islamic,,5,False,0,800,True
g_0000271,u_00074,s_u_00074_10,2025-11-01 17:00:00,low,relationships,light_islamic,questioning,5,False,0,2438,True
g_0000272,u_00074,s_u_00074_12,2025-11-03 11:54:00,neutral,confidence,universal,at_peace,5,False,0,1088,True
g_0000273,u_00074,s_u_00074_18,2025-11-09 08:10:00,neutral,purpose,universal,questioning,5,False,0,1263,True
g_0000274,u_00074,s_u_00074_19,2025-11-10 17:45:00,neutral,gratitude,universal,at_peace,5,True,1,800,True
g_0000275,u_00074,s_u_00074_30,2025-11-21 19:33:00,low,habits,light_islamic,at_peace,5,False,0,1904,True
g_0000276,u_00077,s_u_00077_1,2025-02-15 09:16:00,grateful,work,light_islamic,,5,False,0,1402,True
g_0000277,u_00077,s_u_00077_2,2025-02-16 21:18:00,neutral,purpose,deeper_faith,,5,False,0,1526,True
g_0000278,u_00077,s_u_00077_4,2025-02-18 09:43:00,low,self,deeper_faith,,5,False,0,1673,True
g_0000279,u_00077,s_u_00077_5,2025-02-19 11:55:00,grateful,burnout,universal,at_peace,5,False,0,1133,True
g_0000280,u_00077,s_u_00077_6,2025-02-20 17:43:00,good,work,universal,distant,5,False,0,841,True
g_0000281,u_00077,s_u_00077_7,2025-02-21 09:57:00,grateful,work,light_islamic,questioning,5,True,1,1461,True
g_0000282,u_00077,s_u_00077_10,2025-02-24 15:38:00,low,relationships,universal,questioning,5,False,0,961,True
g_0000283,u_00077,s_u_00077_12,2025-02-26 18:23:00,neutral,gratitude,universal,distant,5,False,0,2207,True
g_0000284,u_00077,s_u_00077_15,2025-03-01 10:40:00,low,habits,light_islamic,hurting,5,False,0,1572,True
g_0000285,u_00077,s_u_00077_16,2025-03-02 08:12:00,neutral,work,light_islamic,hurting,5,False,0,1727,True
g_0000286,u_00077,s_u_00077_30,2025-03-16 13:57:00,good,self,universal,at_peace,5,False,0,2553,True
g_0000287,u_00082,s_u_00082_1,2025-01-10 19:31:00,good,gratitude,light_islamic,,5,False,0,992,True
g_0000288,u_00082,s_u_00082_5,2025-01-14 13:00:00,grateful,self,universal,distant,5,False,0,2636,True
g_0000289,u_00082,s_u_00082_6,2025-01-15 19:03:00,good,purpose,deeper_faith,at_peace,5,False,0,1011,True
g_0000290,u_00082,s_u_00082_15,2025-01-24 16:34:00,good,purpose,universal,at_peace,5,False,0,1691,True
g_0000291,u_00082,s_u_00082_17,2025-01-26 07:16:00,good,self,light_islamic,at_peace,5,False,0,2123,True
g_0000292,u_00082,s_u_00082_20,2025-01-29 14:36:00,grateful,faith,universal,at_peace,5,False,0,1679,True
g_0000293,u_00083,s_u_00083_1,2025-09-02 07:31:00,neutral,purpose,light_islamic,,5,False,0,2496,True
g_0000294,u_00083,s_u_00083_6,2025-09-07 07:07:00,grateful,purpose,deeper_faith,at_peace,5,False,0,958,True
g_0000295,u_00083,s_u_00083_8,2025-09-09 12:27:00,good,work,deeper_faith,distant,5,False,0,2492,True
g_0000296,u_00083,s_u_00083_9,2025-09-10 09:50:00,good,faith,light_islamic,questioning,5,False,0,1706,True
g_0000297,u_00083,s_u_00083_13,2025-09-14 20:06:00,neutral,faith,light_islamic,at_peace,5,False,0,1147,True
g_0000298,u_00083,s_u_00083_15,2025-09-16 15:08:00,grateful,work,deeper_faith,at_peace,5,False,0,2372,True
g_0000299,u_00083,s_u_00083_20,2025-09-21 18:10:00,good,confidence,universal,at_peace,5,False,0,1767,True
g_0000300,u_00083,s_u_00083_23,2025-09-24 07:50:00,good,burnout,universal,at_peace,5,False,0,949,True
g_0000301,u_00084,s_u_00084_1,2025-04-06 16:54:00,neutral,habits,universal,,5,False,0,800,True
g_0000302,u_00084,s_u_00084_2,2025-04-07 19:02:00,good,self,universal,,5,False,0,2397,True
g_0000303,u_00084,s_u_00084_3,2025-04-08 09:44:00,neutral,habits,light_islamic,,5,False,0,1509,True
g_0000304,u_00084,s_u_00084_4,2025-04-09 09:55:00,good,self,universal,,5,False,0,1432,True
g_0000305,u_00084,s_u_00084_10,2025-04-15 12:23:00,good,gratitude,light_islamic,at_peace,5,False,0,1538,True
g_0000306,u_00084,s_u_00084_11,2025-04-16 10:02:00,grateful,habits,light_islamic,hurting,5,False,0,1023,True
g_0000307,u_00084,s_u_00084_12,2025-04-17 16:17:00,neutral,relationships,deeper_faith,at_peace,5,True,1,1879,True
g_0000308,u_00084,s_u_00084_14,2025-04-19 09:54:00,low,confidence,deeper_faith,at_peace,5,False,0,979,True
g_0000309,u_00084,s_u_00084_15,2025-04-20 12:33:00,grateful,habits,deeper_faith,questioning,5,False,0,1097,True
g_0000310,u_00084,s_u_00084_23,2025-04-28 15:17:00,neutral,faith,universal,at_peace,5,False,0,1352,True
g_0000311,u_00084,s_u_00084_24,2025-04-29 08:04:00,grateful,purpose,universal,questioning,5,False,0,1412,True
g_0000312,u_00084,s_u_00084_28,2025-05-03 14:50:00,neutral,gratitude,deeper_faith,distant,5,False,0,1299,True
g_0000313,u_00089,s_u_00089_1,2025-08-13 20:29:00,neutral,self,deeper_faith,,5,False,0,822,True
g_0000314,u_00095,s_u_00095_1,2025-04-04 07:45:00,neutral,purpose,deeper_faith,,5,False,0,1067,True
g_0000315,u_00095,s_u_00095_7,2025-04-10 16:07:00,low,anxiety,deeper_faith,at_peace,5,False,0,1026,True
g_0000316,u_00095,s_u_00095_10,2025-04-13 11:02:00,low,work,light_islamic,questioning,5,True,1,1090,True
g_0000317,u_00095,s_u_00095_12,2025-04-15 14:06:00,good,work,deeper_faith,distant,5,False,0,2662,True
g_0000318,u_00095,s_u_00095_13,2025-04-16 20:57:00,neutral,relationships,light_islamic,distant,5,False,0,1357,True
g_0000319,u_00095,s_u_00095_26,2025-04-29 16:21:00,good,burnout,universal,at_peace,5,True,1,802,True
g_0000320,u_00096,s_u_00096_1,2025-01-17 12:05:00,good,faith,universal,,0,False,0,1571,False
g_0000321,u_00096,s_u_00096_2,2025-01-18 19:16:00,neutral,purpose,universal,,5,False,0,1402,True
g_0000322,u_00096,s_u_00096_4,2025-01-20 14:07:00,low,faith,universal,,5,True,1,800,True
g_0000323,u_00096,s_u_00096_9,2025-01-25 17:12:00,neutral,gratitude,universal,at_peace,5,False,0,1111,True
g_0000324,u_00096,s_u_00096_11,2025-01-27 14:42:00,neutral,burnout,light_islamic,at_peace,5,False,0,813,True
g_0000325,u_00096,s_u_00096_13,2025-01-29 14:28:00,good,faith,deeper_faith,at_peace,5,False,0,1322,True
g_0000326,u_00098,s_u_00098_1,2025-09-05 18:17:00,neutral,faith,light_islamic,,5,False,0,1554,True
g_0000327,u_00098,s_u_00098_6,2025-09-10 11:23:00,grateful,purpose,universal,at_peace,5,False,0,1983,True
g_0000328,u_00098,s_u_00098_9,2025-09-13 16:11:00,neutral,confidence,universal,questioning,5,True,1,1033,True
g_0000329,u_00098,s_u_00098_24,2025-09-28 18:27:00,neutral,burnout,light_islamic,at_peace,5,False,0,1300,True
g_0000330,u_00098,s_u_00098_31,2025-10-05 18:55:00,neutral,work,universal,at_peace,5,True,1,1192,True
g_0000331,u_00102,s_u_00102_1,2025-05-21 10:54:00,neutral,self,universal,,5,False,0,1360,True
g_0000332,u_00102,s_u_00102_4,2025-05-24 09:11:00,good,habits,universal,,5,True,1,800,True
g_0000333,u_00102,s_u_00102_5,2025-05-25 16:02:00,very_low,faith,universal,distant,5,False,0,1323,True
g_0000334,u_00102,s_u_00102_6,2025-05-26 18:44:00,low,anxiety,light_islamic,questioning,5,False,0,2008,True
g_0000335,u_00102,s_u_00102_7,2025-05-27 16:49:00,low,work,light_islamic,at_peace,0,False,0,958,False
g_0000336,u_00102,s_u_00102_9,2025-05-29 20:22:00,low,work,universal,at_peace,5,False,0,1382,True
g_0000337,u_00102,s_u_00102_10,2025-05-30 22:01:00,low,burnout,deeper_faith,at_peace,5,False,0,944,True
g_0000338,u_00102,s_u_00102_11,2025-05-31 19:26:00,good,relationships,universal,distant,5,False,0,1112,True
g_0000339,u_00102,s_u_00102_15,2025-06-04 20:31:00,grateful,self,deeper_faith,at_peace,5,True,1,1265,True
g_0000340,u_00102,s_u_00102_20,2025-06-09 18:38:00,low,burnout,light_islamic,at_peace,0,False,0,1092,False
g_0000341,u_00103,s_u_00103_1,2025-12-23 11:49:00,low,burnout,universal,,5,False,0,2194,True
g_0000342,u_00103,s_u_00103_2,2025-12-24 20:57:00,low,burnout,universal,,5,False,0,1418,True
g_0000343,u_00103,s_u_00103_3,2025-12-25 09:16:00,neutral,burnout,light_islamic,,5,False,0,1951,True
g_0000344,u_00103,s_u_00103_8,2025-12-30 11:21:00,good,confidence,universal,at_peace,5,False,0,1308,True
g_0000345,u_00103,s_u_00103_18,2026-01-09 10:16:00,low,gratitude,light_islamic,hurting,5,False,0,800,True
g_0000346,u_00103,s_u_00103_19,2026-01-10 17:52:00,good,confidence,light_islamic,hurting,5,False,0,1457,True
g_0000347,u_00103,s_u_00103_23,2026-01-14 20:40:00,low,burnout,light_islamic,distant,5,True,1,946,True
g_0000348,u_00103,s_u_00103_28,2026-01-19 21:02:00,good,gratitude,deeper_faith,distant,5,False,0,1478,True
g_0000349,u_00103,s_u_00103_31,2026-01-22 07:53:00,neutral,purpose,light_islamic,at_peace,0,False,0,1300,False
g_0000350,u_00104,s_u_00104_1,2025-04-19 08:39:00,grateful,burnout,universal,,5,False,0,1218,True
g_0000351,u_00104,s_u_00104_6,2025-04-24 08:51:00,very_low,purpose,light_islamic,at_peace,5,False,0,1928,True
g_0000352,u_00104,s_u_00104_19,2025-05-07 18:54:00,grateful,gratitude,universal,at_peace,5,False,0,800,True
g_0000353,u_00104,s_u_00104_20,2025-05-08 10:02:00,good,gratitude,universal,at_peace,5,False,0,1357,True
g_0000354,u_00110,s_u_00110_1,2025-09-20 16:06:00,good,burnout,light_islamic,,5,False,0,3290,True
g_0000355,u_00110,s_u_00110_2,2025-09-21 19:12:00,grateful,relationships,universal,,5,False,0,949,True
g_0000356,u_00110,s_u_00110_5,2025-09-24 15:00:00,neutral,work,light_islamic,distant,5,False,0,1546,True
g_0000357,u_00110,s_u_00110_10,2025-09-29 12:29:00,neutral,confidence,universal,questioning,5,False,0,1801,True
g_0000358,u_00110,s_u_00110_12,2025-10-01 18:35:00,neutral,habits,deeper_faith,at_peace,5,False,0,1539,True
g_0000359,u_00110,s_u_00110_13,2025-10-02 15:18:00,neutral,self,universal,at_peace,5,False,0,3116,True
g_0000360,u_00110,s_u_00110_20,2025-10-09 09:56:00,neutral,habits,universal,distant,5,True,1,800,True
g_0000361,u_00110,s_u_00110_22,2025-10-11 21:09:00,good,burnout,light_islamic,at_peace,5,False,0,992,True
g_0000362,u_00110,s_u_00110_26,2025-10-15 08:54:00,neutral,habits,universal,hurting,5,False,0,1642,True
g_0000363,u_00110,s_u_00110_31,2025-10-20 11:47:00,low,relationships,light_islamic,at_peace,5,False,0,2326,True
g_0000364,u_00111,s_u_00111_1,2025-10-23 17:43:00,neutral,relationships,light_islamic,,5,False,0,2848,True
g_0000365,u_00111,s_u_00111_3,2025-10-25 17:43:00,good,work,universal,,5,False,0,954,True
g_0000366,u_00111,s_u_00111_4,2025-10-26 07:59:00,low,confidence,deeper_faith,,5,False,0,1562,True
g_0000367,u_00111,s_u_00111_6,2025-10-28 22:00:00,neutral,habits,deeper_faith,at_peace,5,False,0,800,True
g_0000368,u_00111,s_u_00111_7,2025-10-29 15:08:00,good,purpose,light_islamic,questioning,5,False,0,1200,True
g_0000369,u_00111,s_u_00111_8,2025-10-30 14:39:00,very_low,faith,light_islamic,questioning,5,False,0,860,True
g_0000370,u_00111,s_u_00111_17,2025-11-08 08:10:00,neutral,relationships,light_islamic,at_peace,5,False,0,1053,True
g_0000371,u_00111,s_u_00111_18,2025-11-09 07:15:00,very_low,anxiety,universal,at_peace,5,False,0,1023,True
g_0000372,u_00111,s_u_00111_20,2025-11-11 12:09:00,good,gratitude,light_islamic,distant,5,False,0,2009,True
g_0000373,u_00111,s_u_00111_27,2025-11-18 20:05:00,very_low,work,universal,questioning,5,False,0,1433,True
g_0000374,u_00123,s_u_00123_1,2025-02-22 21:51:00,low,faith,light_islamic,,5,True,1,1221,True
g_0000375,u_00123,s_u_00123_2,2025-02-23 13:05:00,good,burnout,universal,,5,False,0,1390,True
g_0000376,u_00123,s_u_00123_4,2025-02-25 12:33:00,good,faith,light_islamic,,5,True,1,994,True
g_0000377,u_00123,s_u_00123_5,2025-02-26 10:42:00,good,relationships,universal,distant,5,False,0,1047,True
g_0000378,u_00123,s_u_00123_8,2025-03-01 08:22:00,good,anxiety,light_islamic,distant,5,False,0,3088,True
g_0000379,u_00123,s_u_00123_10,2025-03-03 12:41:00,good,confidence,light_islamic,questioning,5,True,1,1118,True
g_0000380,u_00123,s_u_00123_11,2025-03-04 13:20:00,good,habits,light_islamic,distant,5,False,0,800,True
g_0000381,u_00123,s_u_00123_15,2025-03-08 11:45:00,grateful,confidence,deeper_faith,hurting,5,False,0,1062,True
g_0000382,u_00123,s_u_00123_17,2025-03-10 14:29:00,low,purpose,light_islamic,questioning,5,False,0,1702,True
g_0000383,u_00123,s_u_00123_21,2025-03-14 10:54:00,grateful,burnout,light_islamic,distant,5,False,0,1320,True
g_0000384,u_00125,s_u_00125_1,2025-04-07 11:44:00,grateful,faith,deeper_faith,,5,False,0,1075,True
g_0000385,u_00125,s_u_00125_3,2025-04-09 12:14:00,neutral,relationships,light_islamic,,5,True,1,800,True
g_0000386,u_00125,s_u_00125_7,2025-04-13 17:14:00,neutral,burnout,universal,at_peace,5,False,0,2242,True
g_0000387,u_00125,s_u_00125_9,2025-04-15 20:29:00,low,burnout,deeper_faith,at_peace,5,False,0,1371,True
g_0000388,u_00125,s_u_00125_11,2025-04-17 09:26:00,good,habits,deeper_faith,at_peace,5,True,1,1061,True
g_0000389,u_00125,s_u_00125_19,2025-04-25 12:11:00,neutral,relationships,universal,at_peace,5,False,0,1098,True
g_0000390,u_00125,s_u_00125_24,2025-04-30 07:30:00,good,faith,light_islamic,at_peace,5,False,0,1578,True
g_0000391,u_00125,s_u_00125_28,2025-05-04 13:37:00,very_low,gratitude,deeper_faith,questioning,5,False,0,1018,True
g_0000392,u_00130,s_u_00130_1,2025-03-08 09:43:00,grateful,confidence,light_islamic,,5,True,1,1830,True
g_0000393,u_00130,s_u_00130_5,2025-03-12 07:17:00,neutral,faith,universal,at_peace,5,False,0,827,True
g_0000394,u_00130,s_u_00130_8,2025-03-15 13:28:00,good,work,universal,at_peace,5,False,0,2011,True
g_0000395,u_00130,s_u_00130_10,2025-03-17 10:05:00,grateful,work,universal,hurting,5,False,0,1528,True
g_0000396,u_00130,s_u_00130_12,2025-03-19 07:09:00,grateful,purpose,light_islamic,at_peace,5,False,0,1134,True
g_0000397,u_00130,s_u_00130_17,2025-03-24 20:05:00,neutral,gratitude,universal,at_peace,5,True,1,1260,True
g_0000398,u_00130,s_u_00130_18,2025-03-25 21:28:00,good,purpose,light_islamic,distant,5,True,1,1162,True
g_0000399,u_00130,s_u_00130_25,2025-04-01 13:18:00,neutral,purpose,universal,distant,5,False,0,1443,True
g_0000400,u_00131,s_u_00131_1,2025-06-02 12:40:00,good,work,universal,,5,False,0,1797,True
g_0000401,u_00131,s_u_00131_2,2025-06-03 14:42:00,neutral,confidence,universal,,5,False,0,1337,True
g_0000402,u_00131,s_u_00131_4,2025-06-05 21:48:00,good,self,universal,,5,False,0,1578,True
g_0000403,u_00131,s_u_00131_8,2025-06-09 14:00:00,neutral,anxiety,universal,distant,5,False,0,810,True
g_0000404,u_00131,s_u_00131_9,2025-06-10 18:06:00,good,burnout,light_islamic,at_peace,5,False,0,1431,True
g_0000405,u_00131,s_u_00131_11,2025-06-12 15:44:00,good,habits,universal,at_peace,5,False,0,800,True
g_0000406,u_00131,s_u_00131_16,2025-06-17 10:16:00,neutral,anxiety,light_islamic,at_peace,5,False,0,839,True
g_0000407,u_00131,s_u_00131_29,2025-06-30 18:52:00,good,gratitude,light_islamic,questioning,5,False,0,1484,True
g_0000408,u_00131,s_u_00131_31,2025-07-02 19:15:00,low,burnout,universal,at_peace,5,False,0,891,True
g_0000409,u_00133,s_u_00133_1,2025-03-20 07:29:00,good,work,light_islamic,,5,False,0,1396,True
g_0000410,u_00133,s_u_00133_2,2025-03-21 16:10:00,very_low,self,universal,,5,False,0,1418,True
g_0000411,u_00133,s_u_00133_4,2025-03-23 21:26:00,grateful,burnout,universal,,5,False,0,1274,True
g_0000412,u_00133,s_u_00133_5,2025-03-24 09:15:00,good,anxiety,deeper_faith,at_peace,5,False,0,1358,True
g_0000413,u_00133,s_u_00133_12,2025-03-31 08:33:00,good,work,universal,questioning,5,False,0,2422,True
g_0000414,u_00133,s_u_00133_26,2025-04-14 18:24:00,neutral,confidence,universal,at_peace,5,False,0,975,True
g_0000415,u_00133,s_u_00133_30,2025-04-18 19:14:00,low,anxiety,universal,at_peace,5,False,0,1993,True
g_0000416,u_00134,s_u_00134_1,2025-12-14 11:04:00,grateful,purpose,universal,,5,False,0,1803,True
g_0000417,u_00134,s_u_00134_3,2025-12-16 09:12:00,neutral,gratitude,deeper_faith,,5,False,0,1429,True
g_0000418,u_00134,s_u_00134_9,2025-12-22 07:17:00,neutral,gratitude,light_islamic,at_peace,5,False,0,1221,True
g_0000419,u_00134,s_u_00134_10,2025-12-23 08:20:00,very_low,purpose,universal,at_peace,5,False,0,2448,True
g_0000420,u_00134,s_u_00134_15,2025-12-28 19:02:00,neutral,gratitude,universal,questioning,5,False,0,800,True
g_0000421,u_00134,s_u_00134_30,2026-01-12 13:13:00,good,confidence,light_islamic,at_peace,5,True,1,1877,True
g_0000422,u_00135,s_u_00135_1,2025-06-08 10:53:00,good,relationships,universal,,5,False,0,885,True
g_0000423,u_00135,s_u_00135_2,2025-06-09 20:56:00,grateful,relationships,light_islamic,,5,False,0,884,True
g_0000424,u_00135,s_u_00135_11,2025-06-18 11:17:00,grateful,self,deeper_faith,questioning,5,False,0,2253,True
g_0000425,u_00135,s_u_00135_29,2025-07-06 08:12:00,good,burnout,universal,distant,0,False,0,1969,False
g_0000426,u_00135,s_u_00135_31,2025-07-08 19:51:00,grateful,anxiety,universal,at_peace,5,False,0,800,True
g_0000427,u_00136,s_u_00136_1,2025-04-04 14:14:00,good,work,light_islamic,,5,False,0,1583,True
g_0000428,u_00136,s_u_00136_2,2025-04-05 12:38:00,neutral,confidence,light_islamic,,5,False,0,1460,True
g_0000429,u_00136,s_u_00136_5,2025-04-08 19:34:00,good,gratitude,universal,at_peace,5,False,0,800,True
g_0000430,u_00136,s_u_00136_6,2025-04-09 11:29:00,grateful,faith,universal,at_peace,5,True,1,1212,True
g_0000431,u_00136,s_u_00136_8,2025-04-11 11:21:00,grateful,work,universal,at_peace,5,False,0,1419,True
g_0000432,u_00136,s_u_00136_9,2025-04-12 14:58:00,neutral,faith,universal,at_peace,5,False,0,2357,True
